YEAR,INCOME06,INCOM16,REG16,RACE,SEX,SPDEG,MADEG,PADEG,DEGREE,CHILDS,SPWRKSLF,SPHRS1,MARITAL,WRKSLF,HRS1,WRKSTAT,ID_,BALLOT,FEMALE
2014,25,3,9,1,female (2),4,4,4,4,3,2,40,Married (1),2,40,1,270,2,TRUE
2014,22,3,9,1,male (1),2,1,2,2,2,2,48,Married (1),2,40,1,271,3,FALSE
2014,22,3,4,1,male (1),3,1,0,3,3,2,-1,Married (1),2,NA,5,272,1,FALSE
2014,26,3,6,2,female (2),0,1,1,3,3,2,-1,Married (1),2,NA,5,273,1,TRUE
2014,18,2,9,2,male (1),7,1,1,1,2,0,-1,Divorced (3),2,40,1,274,3,FALSE
2014,20,3,9,3,female (2),7,0,1,1,2,0,-1,Never married (5),2,40,1,275,1,TRUE
2014,21,4,2,2,male (1),1,1,7,1,3,2,40,Married (1),2,NA,4,276,3,FALSE
2014,12,4,9,1,female (2),-1,1,1,1,1,0,-1,Never married (5),2,20,2,277,1,TRUE
2014,98,3,9,1,female (2),7,4,7,1,1,0,-1,Separated (4),2,NA,4,278,2,TRUE
2014,18,3,9,2,female (2),7,4,7,3,0,0,-1,Never married (5),2,NA,4,279,2,TRUE
2014,20,3,2,2,female (2),7,1,1,2,5,0,-1,Divorced (3),2,40,1,280,1,TRUE
2014,26,4,0,1,female (2),7,1,1,0,2,0,-1,Divorced (3),2,NA,7,281,2,TRUE
2014,20,3,9,1,male (1),1,1,1,1,0,1,40,Married (1),2,45,1,282,2,FALSE
2014,21,3,9,1,male (1),3,4,7,4,2,2,-1,Married (1),2,50,1,283,1,FALSE
2014,1,3,9,1,female (2),-1,1,7,0,0,0,-1,Never married (5),0,NA,6,284,2,TRUE
2014,18,3,9,1,female (2),7,0,0,4,4,0,-1,Divorced (3),2,NA,5,285,1,TRUE
2014,8,3,9,1,male (1),7,1,3,1,0,0,-1,Divorced (3),2,NA,5,286,2,FALSE
2014,15,3,0,1,female (2),7,0,1,1,2,0,-1,Separated (4),2,30,1,287,1,TRUE
2014,24,3,8,1,male (1),3,0,0,3,1,2,-1,Married (1),2,48,1,288,2,FALSE
2014,21,3,9,3,female (2),1,0,0,0,3,2,40,Married (1),2,40,1,289,3,TRUE
2014,22,3,9,1,male (1),-1,0,0,1,0,0,-1,Never married (5),2,40,2,290,1,FALSE
2014,21,4,3,1,female (2),1,1,7,1,3,2,60,Married (1),2,12,2,291,1,TRUE
2014,24,3,3,1,female (2),1,0,0,1,2,2,-1,Married (1),2,20,2,292,1,TRUE
2014,98,3,3,1,female (2),7,1,1,1,2,0,-1,Widowed (2),1,NA,5,293,1,TRUE
2014,18,3,3,1,female (2),0,1,0,0,5,1,-1,Married (1),1,NA,5,294,3,TRUE
2014,19,3,3,1,male (1),7,0,1,1,1,0,-1,Never married (5),2,65,1,295,3,FALSE
2014,21,4,3,1,female (2),1,1,1,3,3,2,44,Married (1),1,25,2,296,2,TRUE
2014,18,2,3,1,female (2),1,1,1,1,1,2,44,Married (1),2,42,1,297,3,TRUE
2014,19,2,3,3,male (1),1,0,7,1,1,2,12,Married (1),2,10,2,298,3,FALSE
2014,19,4,3,1,female (2),-1,1,1,1,2,0,-1,Widowed (2),2,NA,4,299,2,TRUE
2014,25,4,4,1,male (1),7,1,3,3,0,0,-1,Never married (5),2,NA,5,300,3,FALSE
2014,25,4,2,1,female (2),3,4,4,3,0,1,80,Married (1),2,NA,5,301,1,TRUE
2014,18,3,3,3,male (1),7,1,1,1,0,0,-1,Never married (5),2,35,1,302,2,FALSE
2014,26,1,0,1,female (2),4,1,7,4,2,1,50,Married (1),1,NA,5,303,1,TRUE
2014,25,4,5,2,male (1),4,3,4,3,2,1,5,Married (1),1,60,1,304,2,FALSE
2014,22,8,3,1,female (2),7,1,7,3,0,0,-1,Never married (5),2,40,1,305,2,TRUE
2014,19,4,3,1,male (1),7,1,1,3,0,0,-1,Divorced (3),2,40,1,306,1,FALSE
2014,25,3,3,2,female (2),7,1,3,4,0,0,-1,Divorced (3),2,40,1,307,1,TRUE
2014,98,3,3,1,female (2),7,0,0,0,2,0,-1,Widowed (2),2,NA,5,308,3,TRUE
2014,13,8,0,1,female (2),7,1,7,1,1,0,-1,Divorced (3),2,NA,5,309,3,TRUE
2014,11,1,0,1,female (2),7,0,0,0,2,0,-1,Widowed (2),2,NA,5,310,3,TRUE
2014,16,4,3,1,female (2),7,4,3,1,0,0,-1,Never married (5),2,NA,6,311,1,TRUE
2014,25,4,3,1,female (2),4,1,1,4,0,2,45,Married (1),2,47,1,312,3,TRUE
2014,20,8,3,2,female (2),7,0,0,1,3,0,-1,Divorced (3),2,54,1,313,2,TRUE
2014,17,1,3,2,female (2),7,0,0,1,1,0,-1,Never married (5),2,NA,4,314,2,TRUE
2014,15,2,3,2,female (2),7,0,7,1,5,0,-1,Widowed (2),2,22,2,315,3,TRUE
2014,7,1,3,2,male (1),7,1,7,1,0,0,-1,Never married (5),2,40,1,316,3,FALSE
2014,18,3,0,3,male (1),1,1,7,3,2,2,-1,Married (1),2,NA,7,317,1,FALSE
2014,15,3,3,3,female (2),7,0,7,0,0,0,-1,Never married (5),0,NA,6,318,3,TRUE
2014,9,3,3,3,female (2),7,1,0,0,4,0,-1,Never married (5),2,40,1,319,3,TRUE
2014,15,3,0,3,male (1),0,0,0,1,3,0,-1,Married (1),2,40,1,320,2,FALSE
2014,24,4,3,1,male (1),7,4,4,3,0,0,-1,Never married (5),0,NA,6,321,2,FALSE
2014,23,3,3,1,male (1),7,3,1,3,2,0,-1,Divorced (3),1,NA,5,322,2,FALSE
2014,23,2,3,1,female (2),1,0,0,4,2,2,-1,Married (1),2,NA,5,323,3,TRUE
2014,25,1,3,1,male (1),4,0,7,3,0,2,40,Married (1),2,40,1,324,2,FALSE
2014,20,3,3,3,female (2),2,3,7,2,1,1,8,Married (1),2,32,1,325,2,TRUE
2014,26,2,3,3,female (2),1,0,7,1,1,2,21,Married (1),2,NA,7,326,3,TRUE
2014,19,3,0,1,female (2),0,1,1,1,2,2,50,Married (1),2,NA,7,327,1,TRUE
2014,18,1,0,3,female (2),-1,0,0,1,2,0,-1,Divorced (3),2,15,2,328,3,TRUE
2014,21,3,3,3,female (2),7,0,7,1,0,0,-1,Never married (5),1,NA,6,329,1,TRUE
2014,26,2,0,3,female (2),7,1,1,1,4,0,-1,Divorced (3),2,NA,7,330,3,TRUE
2014,21,1,0,3,male (1),1,0,1,1,4,2,-1,Married (1),2,51,1,331,1,FALSE
2014,21,4,3,1,female (2),7,0,7,4,2,0,-1,Divorced (3),2,NA,5,332,3,TRUE
2014,18,4,3,1,female (2),7,1,1,1,0,0,-1,Never married (5),2,40,1,333,2,TRUE
2014,20,2,3,1,male (1),3,2,2,3,2,2,-1,Married (1),2,40,1,334,2,FALSE
2014,1,3,4,2,male (1),7,7,1,3,0,0,-1,Never married (5),1,20,2,335,2,FALSE
2014,9,3,3,1,female (2),7,1,1,2,1,0,-1,Never married (5),2,48,1,336,2,TRUE
2014,13,3,3,1,female (2),7,0,0,0,4,0,-1,Separated (4),2,NA,5,337,3,TRUE
2014,18,3,0,3,female (2),0,0,8,0,3,2,60,Married (1),2,NA,7,338,3,TRUE
2014,5,3,3,2,male (1),7,1,1,1,2,0,-1,Never married (5),2,NA,6,339,1,FALSE
2014,21,3,2,1,female (2),4,4,1,4,0,2,40,Married (1),2,NA,4,340,1,TRUE
2014,3,5,3,3,female (2),7,7,3,1,0,0,-1,Never married (5),2,40,1,341,3,TRUE
2014,26,2,3,1,male (1),1,1,2,4,2,2,-1,Married (1),2,NA,5,342,3,FALSE
2014,25,3,7,1,male (1),1,3,4,3,3,2,-1,Married (1),2,60,1,343,2,FALSE
2014,20,3,3,1,male (1),4,1,1,3,3,2,-1,Married (1),2,NA,5,344,1,FALSE
2014,25,2,3,1,female (2),3,1,1,3,1,2,40,Married (1),2,40,1,345,1,TRUE
2014,22,1,6,1,male (1),7,0,0,0,4,0,-1,Divorced (3),2,70,1,346,2,FALSE
2014,15,2,3,1,female (2),7,1,1,1,2,0,-1,Widowed (2),1,NA,5,347,1,TRUE
2014,23,2,3,1,male (1),3,1,1,1,2,2,-1,Married (1),2,70,1,348,2,FALSE
2014,24,3,3,1,male (1),1,1,1,1,3,2,-1,Married (1),1,60,1,349,2,FALSE
2014,24,3,3,1,female (2),1,1,1,4,1,2,60,Married (1),2,NA,3,350,3,TRUE
2014,24,2,3,1,male (1),3,3,1,4,2,2,50,Married (1),1,15,2,351,3,FALSE
2014,23,3,6,1,male (1),1,1,1,3,2,2,-1,Married (1),2,NA,6,352,2,FALSE
2014,22,4,3,1,female (2),3,1,0,1,3,2,50,Married (1),2,38,1,353,1,TRUE
2014,20,3,3,1,male (1),3,1,1,1,0,2,-1,Married (1),2,NA,5,354,2,FALSE
2014,21,4,3,1,male (1),2,1,1,3,0,2,35,Married (1),2,50,1,355,1,FALSE
2014,1,1,3,3,male (1),-1,1,1,1,0,0,-1,Never married (5),2,30,2,356,3,FALSE
2014,26,2,3,1,male (1),4,2,0,1,2,2,40,Married (1),2,65,1,357,2,FALSE
2014,20,4,3,1,female (2),1,1,1,1,2,2,48,Married (1),2,23,2,358,2,TRUE
2014,5,1,3,1,female (2),7,1,1,0,4,0,-1,Never married (5),2,48,1,359,1,TRUE
2014,22,4,3,1,female (2),4,3,3,4,1,2,55,Married (1),2,NA,8,360,3,TRUE
2014,19,2,3,1,female (2),7,1,1,1,1,0,-1,Widowed (2),2,28,2,361,3,TRUE
2014,25,2,3,1,male (1),7,1,7,1,1,0,-1,Divorced (3),1,50,1,362,1,FALSE
2014,20,4,5,1,female (2),2,0,1,1,0,2,-1,Married (1),2,27,1,363,3,TRUE
2014,25,4,5,1,female (2),7,1,3,3,0,0,-1,Never married (5),2,40,1,364,3,TRUE
2014,21,4,5,1,female (2),7,1,3,3,0,0,-1,Never married (5),2,40,1,365,2,TRUE
2014,25,4,5,1,male (1),4,2,1,3,3,2,18,Married (1),2,60,1,366,1,FALSE
2014,21,3,5,1,female (2),3,1,0,1,1,2,-1,Married (1),2,38,1,367,2,TRUE
2014,25,4,5,1,female (2),7,4,1,3,0,0,-1,Never married (5),2,35,1,368,3,TRUE
2014,25,2,5,1,female (2),4,1,7,3,5,2,40,Married (1),2,50,1,369,1,TRUE
2014,26,8,3,1,male (1),1,8,8,1,1,2,-1,Married (1),2,40,1,370,3,FALSE
2014,20,4,5,1,male (1),7,3,1,3,2,0,-1,Divorced (3),2,NA,3,371,2,FALSE
2014,25,1,0,3,male (1),4,0,1,4,2,1,40,Married (1),2,40,1,372,3,FALSE
2014,25,3,2,1,female (2),1,0,1,3,2,1,10,Married (1),2,NA,5,373,3,TRUE
2014,21,2,5,1,male (1),1,0,0,1,3,2,15,Married (1),1,89,1,374,3,FALSE
2014,25,1,5,1,male (1),4,0,0,1,0,2,60,Married (1),2,50,1,375,1,FALSE
2014,25,2,5,1,male (1),4,0,1,3,2,2,55,Married (1),2,20,2,376,2,FALSE
2014,25,3,5,1,male (1),3,2,3,1,3,2,40,Married (1),1,50,1,377,1,FALSE
2014,98,3,5,1,female (2),7,3,4,1,0,0,-1,Never married (5),0,NA,6,378,2,TRUE
2014,25,4,2,1,male (1),4,4,3,3,4,1,-1,Married (1),1,50,1,379,2,FALSE
2014,24,3,2,1,female (2),1,1,4,4,1,2,40,Married (1),2,40,1,380,1,TRUE
2014,98,3,5,2,male (1),7,1,3,1,0,0,-1,Never married (5),2,36,2,381,1,FALSE
2014,25,4,5,1,male (1),7,3,1,0,0,0,-1,Never married (5),2,50,1,382,3,FALSE
2014,23,2,0,1,male (1),1,0,0,4,4,2,45,Married (1),2,24,2,383,1,FALSE
2014,14,1,0,3,female (2),0,0,0,0,9,2,40,Married (1),0,NA,7,384,2,TRUE
2014,98,1,0,3,male (1),-1,0,7,0,1,0,-1,Never married (5),2,40,1,385,2,FALSE
2014,19,1,0,3,male (1),0,0,7,1,2,2,-1,Married (1),2,80,1,386,1,FALSE
2014,16,3,0,2,female (2),7,7,1,2,1,0,-1,Never married (5),2,49,1,387,3,TRUE
2014,21,2,5,2,female (2),7,8,0,1,4,0,-1,Never married (5),2,NA,4,388,2,TRUE
2014,3,3,2,1,male (1),7,1,1,1,0,0,-1,Never married (5),2,NA,4,389,3,FALSE
2014,15,1,5,2,female (2),1,0,0,1,5,2,40,Married (1),2,NA,4,390,2,TRUE
2014,1,3,5,2,female (2),7,1,1,1,0,0,-1,Never married (5),2,NA,4,391,2,TRUE
2014,21,3,5,2,male (1),7,8,7,1,3,0,-1,Divorced (3),2,50,1,392,3,FALSE
2014,17,3,6,2,female (2),7,7,3,2,0,0,-1,Never married (5),2,40,1,393,1,TRUE
2014,15,3,3,2,female (2),7,1,0,4,6,0,-1,Widowed (2),2,3,2,394,2,TRUE
2014,21,3,5,2,male (1),7,1,7,2,0,0,-1,Never married (5),2,40,1,395,2,FALSE
2014,21,1,3,2,female (2),7,3,7,3,2,0,-1,Divorced (3),2,16,2,396,2,TRUE
2014,19,3,5,2,female (2),7,1,7,1,4,0,-1,Separated (4),2,NA,4,397,1,TRUE
2014,21,2,5,2,female (2),7,4,4,4,2,0,-1,Divorced (3),2,60,1,398,2,TRUE
2014,26,3,5,1,female (2),7,1,1,1,0,0,-1,Divorced (3),2,NA,7,399,1,TRUE
2014,24,3,5,1,female (2),7,0,0,3,0,0,-1,Never married (5),2,40,1,400,1,TRUE
2014,17,2,5,1,female (2),0,0,0,1,3,2,32,Married (1),2,NA,5,401,3,TRUE
2014,22,4,5,1,male (1),-1,1,1,1,3,0,-1,Divorced (3),2,60,1,402,3,FALSE
2014,25,3,5,1,female (2),3,1,4,1,4,2,45,Married (1),2,42,1,403,3,TRUE
2014,19,2,1,1,female (2),7,1,7,4,2,0,-1,Divorced (3),2,NA,4,404,2,TRUE
2014,25,4,4,1,male (1),3,1,1,3,2,2,-1,Married (1),2,45,1,405,3,FALSE
2014,25,3,2,1,male (1),7,1,1,4,0,0,-1,Never married (5),2,40,1,406,2,FALSE
2014,24,5,8,1,female (2),3,4,3,3,1,2,40,Married (1),2,50,1,407,1,TRUE
2014,25,3,1,1,male (1),3,4,4,4,3,1,-1,Married (1),1,NA,5,408,2,FALSE
2014,25,2,2,2,female (2),4,2,1,4,1,2,40,Married (1),2,40,1,409,2,TRUE
2014,25,3,4,1,female (2),4,3,1,3,0,2,40,Married (1),2,1,1,410,2,TRUE
2014,25,5,0,1,male (1),4,4,3,4,1,2,45,Married (1),2,50,1,411,3,FALSE
2014,16,8,5,1,female (2),7,8,8,1,3,0,-1,Never married (5),2,37,1,412,1,TRUE
2014,15,3,3,1,female (2),7,1,1,1,6,0,-1,Widowed (2),2,NA,5,413,1,TRUE
2014,20,2,3,1,male (1),3,7,1,1,4,2,35,Married (1),1,30,2,414,2,FALSE
2014,18,1,2,2,female (2),7,1,0,3,1,0,-1,Divorced (3),2,40,1,415,2,TRUE
2014,23,3,2,1,female (2),7,1,1,3,0,0,-1,Never married (5),2,60,1,416,2,TRUE
2014,22,5,5,2,female (2),3,1,0,3,3,2,40,Married (1),1,15,2,417,3,TRUE
2014,22,3,0,1,female (2),3,4,4,3,0,2,45,Married (1),2,45,1,418,1,TRUE
2014,18,3,5,2,female (2),7,1,1,1,1,0,-1,Widowed (2),2,40,1,419,1,TRUE
2014,21,1,5,2,male (1),-1,1,7,1,0,0,-1,Never married (5),2,40,1,420,2,FALSE
2014,19,2,3,1,male (1),3,1,1,3,2,2,40,Married (1),1,15,2,421,3,FALSE
2014,15,3,2,3,male (1),-1,4,1,3,2,0,-1,Never married (5),2,40,1,422,2,FALSE
2014,26,3,2,1,male (1),4,0,0,4,2,2,40,Married (1),2,40,1,423,2,FALSE
2014,25,1,0,3,female (2),4,0,7,4,1,2,40,Married (1),2,40,1,424,1,TRUE
2014,22,4,5,1,male (1),7,3,4,4,0,0,-1,Never married (5),2,NA,7,425,1,FALSE
2014,22,2,5,2,male (1),3,1,7,1,0,2,41,Married (1),2,42,1,426,1,FALSE
2014,17,2,0,2,male (1),2,1,3,3,7,2,40,Married (1),1,40,1,427,3,FALSE
2014,8,3,5,2,female (2),7,1,7,1,0,0,-1,Never married (5),2,NA,3,428,2,TRUE
2014,14,2,0,1,male (1),7,0,7,0,2,0,-1,Separated (4),1,30,2,429,3,FALSE
2014,21,2,0,2,male (1),7,1,2,3,0,0,-1,Never married (5),2,45,1,430,3,FALSE
2014,11,3,0,2,female (2),7,3,4,1,0,0,-1,Never married (5),2,NA,6,431,3,TRUE
2014,18,3,0,2,female (2),1,7,4,0,3,1,60,Married (1),0,NA,7,432,3,TRUE
2014,18,3,2,1,female (2),7,1,1,1,3,0,-1,Widowed (2),2,NA,7,433,3,TRUE
2014,24,3,5,2,female (2),7,2,3,0,0,0,-1,Never married (5),0,NA,6,434,1,TRUE
2014,25,2,5,1,male (1),1,2,7,1,0,2,40,Married (1),2,66,1,435,1,FALSE
2014,25,3,5,1,male (1),4,2,0,4,0,2,40,Married (1),2,60,1,436,3,FALSE
2014,24,3,5,1,male (1),1,1,0,1,1,2,60,Married (1),1,60,1,437,3,FALSE
2014,17,4,1,1,female (2),7,4,4,3,0,0,-1,Never married (5),2,60,1,438,3,TRUE
2014,19,4,1,1,male (1),-1,4,4,3,0,0,-1,Never married (5),1,15,1,439,3,FALSE
2014,20,3,3,3,female (2),7,1,3,4,0,0,-1,Never married (5),2,10,2,440,1,TRUE
2014,18,3,5,1,female (2),7,3,3,3,0,0,-1,Never married (5),2,NA,5,441,2,TRUE
2014,21,4,1,1,male (1),4,4,3,4,0,2,65,Married (1),2,45,1,442,1,FALSE
2014,20,3,1,1,male (1),-1,1,1,1,0,0,-1,Never married (5),2,40,1,443,1,FALSE
2014,24,3,1,1,male (1),7,1,2,4,0,0,-1,Never married (5),2,50,1,444,1,FALSE
2014,13,3,1,1,male (1),7,7,8,1,0,0,-1,Widowed (2),2,23,2,445,2,FALSE
2014,25,3,5,1,male (1),4,3,1,4,2,2,50,Married (1),1,30,2,446,3,FALSE
2014,25,4,1,1,male (1),3,1,1,3,2,1,30,Married (1),1,60,1,447,1,FALSE
2014,26,3,2,1,female (2),3,4,7,3,4,2,40,Married (1),2,NA,7,448,3,TRUE
2014,25,3,5,1,female (2),4,3,3,4,0,2,-1,Married (1),2,40,1,449,2,TRUE
2014,21,4,1,3,male (1),3,4,4,3,1,2,40,Married (1),2,40,1,450,2,FALSE
2014,10,2,2,1,male (1),7,1,7,3,0,0,-1,Never married (5),1,NA,5,451,1,FALSE
2014,10,3,1,1,male (1),7,1,1,2,9,0,-1,Divorced (3),1,NA,8,452,2,FALSE
2014,98,1,1,2,male (1),3,1,7,4,0,2,1,Married (1),2,NA,6,453,1,FALSE
2014,20,4,2,1,male (1),4,2,1,4,0,2,70,Married (1),2,45,1,454,1,FALSE
2014,21,5,1,1,male (1),4,3,3,3,0,2,15,Married (1),2,50,1,455,1,FALSE
2014,11,2,1,2,female (2),7,1,7,1,1,0,-1,Divorced (3),2,NA,6,456,1,TRUE
2014,25,2,3,1,male (1),3,1,3,4,1,2,-1,Married (1),1,NA,5,457,3,FALSE
2014,25,3,1,1,female (2),4,1,3,3,0,2,45,Married (1),2,55,1,458,3,TRUE
2014,16,2,1,1,male (1),-1,1,8,1,1,0,-1,Never married (5),2,39,1,459,3,FALSE
2014,10,3,1,1,male (1),0,1,0,1,0,2,24,Married (1),2,NA,5,460,3,FALSE
2014,20,2,1,1,male (1),2,1,3,3,2,2,-1,Married (1),2,NA,5,461,3,FALSE
2014,22,4,1,1,female (2),4,1,1,4,2,2,40,Married (1),2,40,1,462,1,TRUE
2014,6,1,1,1,male (1),-1,1,7,0,0,0,-1,Never married (5),0,NA,6,463,2,FALSE
2014,26,4,1,1,male (1),7,0,7,0,0,0,-1,Never married (5),2,30,2,464,1,FALSE
2014,4,4,1,2,male (1),7,1,1,1,2,0,-1,Divorced (3),2,NA,4,465,3,FALSE
2014,8,2,0,1,female (2),7,0,7,1,5,0,-1,Widowed (2),2,NA,7,466,1,TRUE
2014,9,8,0,3,male (1),0,0,0,1,0,2,-1,Married (1),2,40,1,467,1,FALSE
2014,3,2,1,1,male (1),7,0,0,0,0,0,-1,Never married (5),1,NA,4,468,3,FALSE
2014,9,3,1,1,male (1),7,8,8,1,2,0,-1,Widowed (2),2,NA,5,469,2,FALSE
2014,13,3,1,1,female (2),7,1,7,2,0,0,-1,Divorced (3),2,10,2,470,3,TRUE
2014,15,4,2,1,male (1),-1,1,4,3,0,0,-1,Never married (5),2,42,1,471,1,FALSE
2014,19,1,1,1,male (1),2,0,0,0,4,2,-1,Married (1),2,NA,5,472,1,FALSE
2014,15,1,2,2,female (2),0,3,7,1,2,2,64,Married (1),2,NA,7,473,2,TRUE
2014,24,1,1,1,female (2),7,0,0,1,0,0,-1,Never married (5),2,47,1,474,1,TRUE
2014,6,3,1,1,female (2),7,1,4,2,1,0,-1,Divorced (3),2,NA,4,475,1,TRUE
2014,21,4,1,1,female (2),7,1,1,2,1,0,-1,Divorced (3),2,48,1,476,3,TRUE
2014,21,3,1,1,female (2),1,1,1,3,2,2,52,Married (1),2,40,1,477,1,TRUE
2014,25,3,1,1,male (1),1,1,0,1,3,2,-1,Married (1),2,NA,5,478,3,FALSE
2014,23,4,1,1,female (2),-1,1,1,3,3,0,-1,Divorced (3),2,40,1,479,2,TRUE
2014,22,3,1,1,male (1),1,1,1,1,4,2,50,Married (1),2,40,1,480,1,FALSE
2014,26,2,2,1,female (2),3,1,1,3,2,2,24,Married (1),1,40,1,481,3,TRUE
2014,25,3,2,1,male (1),3,1,1,3,2,2,15,Married (1),2,50,1,482,3,FALSE
2014,15,1,1,1,male (1),7,1,0,3,0,0,-1,Never married (5),2,NA,4,483,3,FALSE
2014,9,2,5,1,male (1),9,2,4,4,0,9,99,NA,2,NA,4,484,1,FALSE
2014,20,2,1,1,male (1),-1,1,1,0,3,0,-1,Never married (5),2,62,1,485,1,FALSE
2014,24,3,1,1,female (2),4,1,1,4,2,2,-1,Married (1),2,60,1,486,2,TRUE
2014,24,5,1,1,male (1),7,1,0,3,3,0,-1,Divorced (3),2,50,1,487,2,FALSE
2014,25,4,1,1,female (2),1,1,3,4,2,2,40,Married (1),2,24,1,488,3,TRUE
2014,25,4,0,1,male (1),3,4,4,4,2,2,-1,Married (1),2,50,1,489,3,FALSE
2014,25,2,9,1,female (2),1,4,7,4,2,1,40,Married (1),2,30,1,490,3,TRUE
2014,26,3,0,3,female (2),4,8,8,3,0,2,60,Married (1),2,60,1,491,3,TRUE
2014,22,2,8,1,male (1),-1,1,3,3,0,0,-1,Never married (5),2,55,1,492,3,FALSE
2014,22,3,0,3,female (2),-1,0,7,1,2,0,-1,Never married (5),2,NA,7,493,2,TRUE
2014,25,1,2,1,female (2),3,1,3,4,2,1,1,Married (1),2,NA,5,494,3,TRUE
2014,22,3,9,1,female (2),4,3,4,4,0,1,98,Married (1),2,32,1,495,3,TRUE
2014,10,3,9,1,female (2),7,1,3,1,0,0,-1,Never married (5),2,28,2,496,2,TRUE
2014,21,4,3,1,male (1),7,1,1,1,2,0,-1,Never married (5),1,40,1,497,3,FALSE
2014,21,2,0,1,male (1),2,0,0,0,3,2,21,Married (1),1,NA,5,498,3,FALSE
2014,25,2,0,3,female (2),4,0,3,4,2,2,50,Married (1),2,50,1,499,3,TRUE
2014,20,4,0,3,female (2),3,0,0,1,2,2,40,Married (1),2,40,1,500,1,TRUE
2014,25,4,9,1,male (1),4,3,4,4,4,2,-1,Married (1),1,NA,5,501,3,FALSE
2014,25,4,9,1,male (1),1,1,1,3,2,2,-1,Married (1),1,NA,5,502,3,FALSE
2014,18,4,2,1,male (1),7,2,3,4,1,0,-1,Divorced (3),1,40,1,503,3,FALSE
2014,25,4,1,1,male (1),1,2,4,3,2,1,-1,Married (1),1,50,1,504,3,FALSE
2014,25,1,3,1,male (1),7,1,7,4,2,0,-1,Widowed (2),2,1,2,505,2,FALSE
2014,23,3,5,1,male (1),7,1,3,3,1,0,-1,Divorced (3),1,50,1,506,2,FALSE
2014,21,1,0,3,female (2),4,3,3,4,2,1,50,Married (1),2,NA,7,507,3,TRUE
2014,25,1,0,3,male (1),7,1,1,3,3,0,-1,Divorced (3),2,NA,5,508,3,FALSE
2014,16,4,0,3,male (1),1,0,0,0,3,0,-1,Married (1),2,40,1,509,2,FALSE
2014,26,1,0,3,female (2),-1,0,0,1,2,0,-1,Divorced (3),2,56,1,510,1,TRUE
2014,18,5,9,2,female (2),7,1,1,1,2,0,-1,Divorced (3),2,40,1,511,3,TRUE
2014,26,3,9,2,female (2),7,3,1,1,2,0,-1,Divorced (3),2,40,1,512,1,TRUE
2014,26,2,0,3,female (2),7,0,7,2,5,0,-1,Divorced (3),2,NA,5,513,1,TRUE
2014,21,1,9,2,female (2),7,2,7,1,1,0,-1,Never married (5),2,45,1,514,3,TRUE
2014,20,3,0,1,female (2),-1,4,4,4,1,0,-1,Divorced (3),2,NA,7,515,2,TRUE
2014,19,3,0,1,female (2),7,3,3,3,0,0,-1,Never married (5),1,35,1,516,3,TRUE
2014,19,3,7,2,female (2),1,0,7,1,2,2,-1,Married (1),2,NA,5,517,1,TRUE
2014,22,2,9,2,male (1),2,1,1,1,3,2,-1,Married (1),2,50,1,518,3,FALSE
2014,17,3,9,1,female (2),1,0,0,1,0,1,-1,Married (1),2,NA,5,519,1,TRUE
2014,14,1,0,3,male (1),-1,0,0,1,3,0,-1,Never married (5),2,40,1,520,2,FALSE
2014,22,2,0,3,female (2),1,0,0,3,0,2,-1,Married (1),2,50,1,521,2,TRUE
2014,16,1,9,2,female (2),7,0,7,2,1,0,-1,Never married (5),2,37,1,522,1,TRUE
2014,24,4,9,1,male (1),3,1,3,1,1,1,40,Married (1),2,NA,5,523,3,FALSE
2014,22,3,9,1,male (1),1,1,1,1,0,2,40,Married (1),2,NA,4,524,3,FALSE
2014,20,4,9,2,female (2),-1,1,7,2,0,0,-1,Never married (5),2,42,1,525,2,TRUE
2014,22,3,9,1,male (1),1,0,1,0,2,2,40,Married (1),2,40,1,526,3,FALSE
2014,17,3,9,3,male (1),7,8,0,1,0,0,-1,Never married (5),0,NA,6,527,2,FALSE
2014,24,3,9,3,male (1),7,1,0,1,0,0,-1,Never married (5),2,56,1,528,3,FALSE
2014,19,4,9,1,male (1),7,0,1,1,0,0,-1,Never married (5),2,40,1,529,2,FALSE
2014,20,3,0,3,male (1),0,0,3,1,0,0,-1,Married (1),2,40,1,530,3,FALSE
2014,23,3,3,1,male (1),7,1,3,3,0,0,-1,Never married (5),2,40,1,531,1,FALSE
2014,15,2,9,1,female (2),7,3,4,4,0,0,-1,Never married (5),2,60,2,532,2,TRUE
2014,16,1,0,3,male (1),7,0,0,3,0,0,-1,Never married (5),0,NA,6,533,2,FALSE
2014,15,1,0,1,female (2),7,0,7,0,5,0,-1,Never married (5),2,40,1,534,3,TRUE
2014,22,3,0,3,male (1),3,3,3,4,0,2,-1,Married (1),2,45,1,535,1,FALSE
2014,19,3,9,1,male (1),7,1,1,0,0,0,-1,Never married (5),2,35,2,536,1,FALSE
2014,20,3,9,3,female (2),1,0,0,1,1,2,20,Married (1),2,16,2,537,1,TRUE
2014,21,4,9,1,female (2),7,3,3,3,1,0,-1,Never married (5),2,50,1,538,3,TRUE
2014,23,4,9,1,male (1),-1,0,3,3,0,0,-1,Never married (5),2,40,1,539,1,FALSE
2014,22,2,9,1,female (2),1,0,0,1,2,2,-1,Married (1),2,NA,5,540,2,TRUE
2014,25,5,9,1,male (1),3,1,4,4,3,2,-1,Married (1),1,40,1,541,3,FALSE
2014,26,2,9,1,male (1),1,8,8,1,2,2,40,Married (1),2,NA,5,542,3,FALSE
