id,mfr,mfrDivision,carLine,carClass,carClassStr,cityFE,hwyFE,combFE,guzzlerStr,fuelStr,fuelStr2,fuelCost,displ,transStr,transStr2,gears,cyl,airAsp,driveStr,driveStr2,driveStr3,driveFct3
19978,General Motors,Cadillac,ATS-V,4,Compact Cars,17,25,20,,GP,Gasoline (Premium Unleaded Recommended),2100,3.6,Auto(S8),SA,8,6,Turbocharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20039,General Motors,Cadillac,ATS-V,4,Compact Cars,16,23,19,,GPR,Gasoline (Premium Unleaded Required),2200,3.6,Manual(M6),M,6,6,Turbocharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20426,General Motors,Cadillac,CT6,6,Large Cars,22,30,25,,GPR,Gasoline (Premium Unleaded Required),1700,2,Auto(S8),SA,8,4,Turbocharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20066,General Motors,Cadillac,CT6 AWD,6,Large Cars,18,26,21,,GPR,Gasoline (Premium Unleaded Required),2000,3,Auto(S8),SA,8,6,Turbocharged,A,All Wheel Drive,AWD,AWD
20103,General Motors,Cadillac,CT6 AWD,6,Large Cars,18,27,21,,G,Gasoline (Regular Unleaded Recommended),1750,3.6,Auto(S8),SA,8,6,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
20254,General Motors,Cadillac,CTS,5,Midsize Cars,22,30,25,,GPR,Gasoline (Premium Unleaded Required),1700,2,Auto(S8),SA,8,4,Turbocharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20097,General Motors,Cadillac,CTS,5,Midsize Cars,20,30,24,,G,Gasoline (Regular Unleaded Recommended),1550,3.6,Auto(S8),SA,8,6,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20016,General Motors,Cadillac,CTS,5,Midsize Cars,16,24,18,,GPR,Gasoline (Premium Unleaded Required),2350,3.6,Auto(S8),SA,8,6,Turbocharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20236,General Motors,Cadillac,CTS AWD,5,Midsize Cars,21,29,24,,GPR,Gasoline (Premium Unleaded Required),1750,2,Auto(S8),SA,8,4,Turbocharged,A,All Wheel Drive,AWD,AWD
20104,General Motors,Cadillac,CTS AWD,5,Midsize Cars,19,27,22,,G,Gasoline (Regular Unleaded Recommended),1650,3.6,Auto(S8),SA,8,6,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
20610,General Motors,Cadillac,CTS-V,5,Midsize Cars,14,21,17,G,GPR,Gasoline (Premium Unleaded Required),2450,6.2,Auto(S8),SA,8,8,Supercharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20046,General Motors,Cadillac,Escalade,32,Standard SUV 2WD,15,22,17,,G,Gasoline (Regular Unleaded Recommended),2150,6.2,Auto(A8),A,8,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20132,General Motors,Cadillac,Escalade FWD,33,Standard SUV 4WD,15,20,17,,G,Gasoline (Regular Unleaded Recommended),2150,6.2,Auto(A8),A,8,8,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
19388,General Motors,Cadillac,XT5,30,Small SUV 2WD,19,27,22,,G,Gasoline (Regular Unleaded Recommended),1650,3.6,Auto(S8),SA,8,6,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
19387,General Motors,Cadillac,XT5 AWD,31,Small SUV 4WD,18,26,21,,G,Gasoline (Regular Unleaded Recommended),1750,3.6,Auto(S8),SA,8,6,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
19853,General Motors,Cadillac,XTS,6,Large Cars,18,28,22,,G,Gasoline (Regular Unleaded Recommended),1650,3.6,Auto(S6),SA,6,6,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20679,General Motors,Cadillac,XTS AWD,6,Large Cars,16,23,18,,G,Gasoline (Regular Unleaded Recommended),2050,3.6,Auto(S6),SA,6,6,Turbocharged,A,All Wheel Drive,AWD,AWD
20107,General Motors,Cadillac,XTS AWD,6,Large Cars,17,26,20,,G,Gasoline (Regular Unleaded Recommended),1850,3.6,Auto(S6),SA,6,6,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
20237,General Motors,Cadillac,XTS Hearse,17,Special Purpose Vehicle 2WD,15,21,17,,G,Gasoline (Regular Unleaded Recommended),2150,3.6,Auto(S6),SA,6,6,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20105,General Motors,Cadillac,XTS Limo,17,Special Purpose Vehicle 2WD,15,21,17,G,G,Gasoline (Regular Unleaded Recommended),2150,3.6,Auto(S6),SA,6,6,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20042,General Motors,Chevrolet,C15 Silverado ,12,Standard Pick-up Trucks 2WD,18,24,20,,G,Gasoline (Regular Unleaded Recommended),1850,4.3,Auto(A6),A,6,6,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20584,General Motors,Chevrolet,C15 Silverado ,12,Standard Pick-up Trucks 2WD,16,23,19,,G,Gasoline (Regular Unleaded Recommended),1950,5.3,Auto(A6),A,6,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20161,General Motors,Chevrolet,C15 Silverado ,12,Standard Pick-up Trucks 2WD,16,23,19,,G,Gasoline (Regular Unleaded Recommended),1950,5.3,Auto(A6),A,6,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20965,General Motors,Chevrolet,C15 Silverado ,12,Standard Pick-up Trucks 2WD,16,22,18,,G,Gasoline (Regular Unleaded Recommended),2050,5.3,Auto(A8),A,8,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20230,General Motors,Chevrolet,C15 Silverado ,12,Standard Pick-up Trucks 2WD,18,24,20,,G,Gasoline (Regular Unleaded Recommended),1850,5.3,Auto(A8),A,8,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20118,General Motors,Chevrolet,C15 Silverado ,12,Standard Pick-up Trucks 2WD,15,21,17,,G,Gasoline (Regular Unleaded Recommended),2150,6.2,Auto(A8),A,8,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20162,General Motors,Chevrolet,C15 Silverado  Cab Chassis,19,Special Purpose Vehicle cab chassis,15,20,17,,G,Gasoline (Regular Unleaded Recommended),2150,5.3,Auto(A6),A,6,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20177,General Motors,Chevrolet,C1500 Suburban ,32,Standard SUV 2WD,16,23,19,,G,Gasoline (Regular Unleaded Recommended),1950,5.3,Auto(A6),A,6,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20160,General Motors,Chevrolet,C1500 Suburban ,32,Standard SUV 2WD,16,23,19,,G,Gasoline (Regular Unleaded Recommended),1950,5.3,Auto(A6),A,6,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20203,General Motors,Chevrolet,C1500 Tahoe ,32,Standard SUV 2WD,16,23,19,,G,Gasoline (Regular Unleaded Recommended),1950,5.3,Auto(A6),A,6,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20159,General Motors,Chevrolet,C1500 Tahoe ,32,Standard SUV 2WD,16,23,19,,G,Gasoline (Regular Unleaded Recommended),1950,5.3,Auto(A6),A,6,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20754,General Motors,Chevrolet,Camaro,3,Subcompact Cars,22,31,25,,GPR,Gasoline (Premium Unleaded Required),1700,2,Auto(S8),SA,8,4,Turbocharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20753,General Motors,Chevrolet,Camaro,3,Subcompact Cars,20,30,23,,GPR,Gasoline (Premium Unleaded Required),1850,2,Manual(M6),M,6,4,Turbocharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
19908,General Motors,Chevrolet,Camaro,3,Subcompact Cars,19,28,22,,G,Gasoline (Regular Unleaded Recommended),1650,3.6,Auto(S8),SA,8,6,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20919,General Motors,Chevrolet,Camaro,3,Subcompact Cars,16,28,20,,G,Gasoline (Regular Unleaded Recommended),1850,3.6,Manual(M6),M,6,6,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21353,General Motors,Chevrolet,Camaro,3,Subcompact Cars,12,20,15,G,GPR,Gasoline (Premium Unleaded Required),2800,6.2,Auto(S10),SA,10,8,Supercharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
19909,General Motors,Chevrolet,Camaro,3,Subcompact Cars,17,27,20,,GPR,Gasoline (Premium Unleaded Required),2100,6.2,Auto(S8),SA,8,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20983,General Motors,Chevrolet,Camaro,3,Subcompact Cars,14,20,16,G,GPR,Gasoline (Premium Unleaded Required),2600,6.2,Manual(M6),M,6,8,Supercharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
19948,General Motors,Chevrolet,Camaro,3,Subcompact Cars,16,25,19,,GPR,Gasoline (Premium Unleaded Required),2200,6.2,Manual(M6),M,6,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20825,General Motors,Chevrolet,City Express Cargo Van,17,Special Purpose Vehicle 2WD,24,26,25,,G,Gasoline (Regular Unleaded Recommended),1450,2,Auto(AV),CVT,1,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20942,General Motors,Chevrolet,Colorado ,10,Small Pick-up Trucks 2WD,20,26,22,,G,Gasoline (Regular Unleaded Recommended),1650,2.5,Auto(A6),A,6,4,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20947,General Motors,Chevrolet,Colorado ,10,Small Pick-up Trucks 2WD,19,26,22,,G,Gasoline (Regular Unleaded Recommended),1650,2.5,Manual(M6),M,6,4,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21174,General Motors,Chevrolet,Colorado ,10,Small Pick-up Trucks 2WD,22,30,25,,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1650,2.8,Auto(A6),A,6,4,Turbocharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21167,General Motors,Chevrolet,Colorado ,10,Small Pick-up Trucks 2WD,18,25,20,,G,Gasoline (Regular Unleaded Recommended),1850,3.6,Auto(A8),A,8,6,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21121,General Motors,Chevrolet,Colorado FWD,11,Small Pick-up Trucks 4WD,19,24,21,,G,Gasoline (Regular Unleaded Recommended),1750,2.5,Auto(A6),A,6,4,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
21178,General Motors,Chevrolet,Colorado FWD,11,Small Pick-up Trucks 4WD,20,28,23,,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1800,2.8,Auto(A6),A,6,4,Turbocharged,4,4-Wheel Drive,FWD,FWD
21169,General Motors,Chevrolet,Colorado FWD,11,Small Pick-up Trucks 4WD,17,24,19,,G,Gasoline (Regular Unleaded Recommended),1950,3.6,Auto(A8),A,8,6,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
21171,General Motors,Chevrolet,Colorado Cab Chassis ,19,Special Purpose Vehicle cab chassis,15,17,16,,G,Gasoline (Regular Unleaded Recommended),2300,3.6,Auto(A8),A,8,6,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20021,General Motors,Chevrolet,Corvette,1,Two Seaters,13,23,16,G,GPR,Gasoline (Premium Unleaded Required),2600,6.2,Auto(S8),SA,8,8,Supercharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20019,General Motors,Chevrolet,Corvette,1,Two Seaters,15,26,19,,GPR,Gasoline (Premium Unleaded Required),2200,6.2,Auto(S8),SA,8,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20920,General Motors,Chevrolet,Corvette,1,Two Seaters,15,22,18,,GPR,Gasoline (Premium Unleaded Required),2350,6.2,Manual(M7),M,7,8,Supercharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20020,General Motors,Chevrolet,Corvette,1,Two Seaters,16,25,19,,GPR,Gasoline (Premium Unleaded Required),2200,6.2,Manual(M7),M,7,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20399,General Motors,Chevrolet,Cruze,4,Compact Cars,30,40,34,,G,Gasoline (Regular Unleaded Recommended),1100,1.4,Auto(S6),SA,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20405,General Motors,Chevrolet,Cruze,4,Compact Cars,28,39,32,,G,Gasoline (Regular Unleaded Recommended),1150,1.4,Manual(M6),M,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
21391,General Motors,Chevrolet,Cruze,4,Compact Cars,31,47,37,,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1100,1.6,Auto(A9),A,9,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
21386,General Motors,Chevrolet,Cruze,4,Compact Cars,30,52,37,,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1100,1.6,Manual(M6),M,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20400,General Motors,Chevrolet,Cruze Hatchback,5,Midsize Cars,29,38,32,,G,Gasoline (Regular Unleaded Recommended),1150,1.4,Auto(S6),SA,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20402,General Motors,Chevrolet,Cruze Hatchback,5,Midsize Cars,28,37,31,,G,Gasoline (Regular Unleaded Recommended),1200,1.4,Manual(M6),M,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20401,General Motors,Chevrolet,Cruze Premier,4,Compact Cars,29,39,33,,G,Gasoline (Regular Unleaded Recommended),1100,1.4,Auto(S6),SA,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20403,General Motors,Chevrolet,Cruze Premier Hatchback,5,Midsize Cars,28,37,31,,G,Gasoline (Regular Unleaded Recommended),1200,1.4,Auto(S6),SA,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
19845,General Motors,Chevrolet,Equinox AWD,31,Small SUV 4WD,20,28,23,,G,Gasoline (Regular Unleaded Recommended),1600,2.4,Auto(A6),A,6,4,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
19829,General Motors,Chevrolet,Equinox AWD,31,Small SUV 4WD,20,28,23,,G,Gasoline (Regular Unleaded Recommended),1600,2.4,Auto(A6),A,6,4,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
19767,General Motors,Chevrolet,Equinox AWD,31,Small SUV 4WD,16,23,18,,G,Gasoline (Regular Unleaded Recommended),2050,3.6,Auto(A6),A,6,6,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
19846,General Motors,Chevrolet,Equinox FWD,30,Small SUV 2WD,21,31,25,,G,Gasoline (Regular Unleaded Recommended),1450,2.4,Auto(A6),A,6,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
19766,General Motors,Chevrolet,Equinox FWD,30,Small SUV 2WD,21,31,25,,G,Gasoline (Regular Unleaded Recommended),1450,2.4,Auto(A6),A,6,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
19769,General Motors,Chevrolet,Equinox FWD,30,Small SUV 2WD,17,24,20,,G,Gasoline (Regular Unleaded Recommended),1850,3.6,Auto(A6),A,6,6,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20283,General Motors,Chevrolet,G2500 Express  Pass MDPV,15,"Vans, Passenger Type",11,16,13,,G,Gasoline (Regular Unleaded Recommended),2850,6,Auto(A6),A,6,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20284,General Motors,Chevrolet,G3500 Express  Pass MDPV,15,"Vans, Passenger Type",11,16,12,,G,Gasoline (Regular Unleaded Recommended),3050,6,Auto(A6),A,6,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
19869,General Motors,Chevrolet,Impala,6,Large Cars,22,30,25,,G,Gasoline (Regular Unleaded Recommended),1450,2.5,Auto(S6),SA,6,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
19917,General Motors,Chevrolet,Impala,6,Large Cars,19,28,22,,G,Gasoline (Regular Unleaded Recommended),1650,3.6,Auto(S6),SA,6,6,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
19854,General Motors,Chevrolet,Impala,6,Large Cars,18,28,22,,G,Gasoline (Regular Unleaded Recommended),1650,3.6,Auto(S6),SA,6,6,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20018,General Motors,Chevrolet,K15 Silverado FWD,13,Standard Pick-up Trucks 4WD,17,22,19,,G,Gasoline (Regular Unleaded Recommended),1950,4.3,Auto(A6),A,6,6,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20213,General Motors,Chevrolet,K15 Silverado FWD,13,Standard Pick-up Trucks 4WD,16,22,18,,G,Gasoline (Regular Unleaded Recommended),2050,5.3,Auto(A6),A,6,8,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20206,General Motors,Chevrolet,K15 Silverado FWD,13,Standard Pick-up Trucks 4WD,16,22,18,,G,Gasoline (Regular Unleaded Recommended),2050,5.3,Auto(A6),A,6,8,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20250,General Motors,Chevrolet,K15 Silverado FWD,13,Standard Pick-up Trucks 4WD,15,20,17,,G,Gasoline (Regular Unleaded Recommended),2150,5.3,Auto(A8),A,8,8,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20232,General Motors,Chevrolet,K15 Silverado FWD,13,Standard Pick-up Trucks 4WD,16,21,18,,G,Gasoline (Regular Unleaded Recommended),2050,5.3,Auto(A8),A,8,8,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20125,General Motors,Chevrolet,K15 Silverado FWD,13,Standard Pick-up Trucks 4WD,15,20,17,,G,Gasoline (Regular Unleaded Recommended),2150,6.2,Auto(A8),A,8,8,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20173,General Motors,Chevrolet,K15 Silverado FWD Cab Chassis,19,Special Purpose Vehicle cab chassis,15,19,17,,G,Gasoline (Regular Unleaded Recommended),2150,5.3,Auto(A6),A,6,8,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20182,General Motors,Chevrolet,K1500 Suburban FWD,33,Standard SUV 4WD,15,22,18,,G,Gasoline (Regular Unleaded Recommended),2050,5.3,Auto(A6),A,6,8,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20172,General Motors,Chevrolet,K1500 Suburban FWD,33,Standard SUV 4WD,15,22,18,,G,Gasoline (Regular Unleaded Recommended),2050,5.3,Auto(A6),A,6,8,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20204,General Motors,Chevrolet,K1500 Tahoe FWD,33,Standard SUV 4WD,16,22,18,,G,Gasoline (Regular Unleaded Recommended),2050,5.3,Auto(A6),A,6,8,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20171,General Motors,Chevrolet,K1500 Tahoe FWD,33,Standard SUV 4WD,16,22,18,,G,Gasoline (Regular Unleaded Recommended),2050,5.3,Auto(A6),A,6,8,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20469,General Motors,Chevrolet,Malibu,5,Midsize Cars,27,36,30,,G,Gasoline (Regular Unleaded Recommended),1200,1.5,Auto(A6),A,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20924,General Motors,Chevrolet,Malibu,5,Midsize Cars,49,43,46,,G,Gasoline (Regular Unleaded Recommended),800,1.8,Auto(AV),CVT,1,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20755,General Motors,Chevrolet,Malibu,5,Midsize Cars,22,33,26,,GPR,Gasoline (Premium Unleaded Required),1600,2,Auto(A9),A,9,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20147,General Motors,Chevrolet,Sonic,4,Compact Cars,27,36,30,,G,Gasoline (Regular Unleaded Recommended),1200,1.4,Auto(S6),SA,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20149,General Motors,Chevrolet,Sonic,4,Compact Cars,28,38,32,,G,Gasoline (Regular Unleaded Recommended),1150,1.4,Manual(M6),M,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20156,General Motors,Chevrolet,Sonic,4,Compact Cars,24,34,28,,G,Gasoline (Regular Unleaded Recommended),1300,1.8,Auto(S6),SA,6,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20170,General Motors,Chevrolet,Sonic,4,Compact Cars,25,33,28,,G,Gasoline (Regular Unleaded Recommended),1300,1.8,Manual(M5),M,5,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20150,General Motors,Chevrolet,Sonic 5,7,Small Station Wagons,27,36,30,,G,Gasoline (Regular Unleaded Recommended),1200,1.4,Auto(S6),SA,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20148,General Motors,Chevrolet,Sonic 5,7,Small Station Wagons,28,38,32,,G,Gasoline (Regular Unleaded Recommended),1150,1.4,Manual(M6),M,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20158,General Motors,Chevrolet,Sonic 5,7,Small Station Wagons,24,34,28,,G,Gasoline (Regular Unleaded Recommended),1300,1.8,Auto(S6),SA,6,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20167,General Motors,Chevrolet,Sonic 5,7,Small Station Wagons,25,33,28,,G,Gasoline (Regular Unleaded Recommended),1300,1.8,Manual(M5),M,5,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20396,General Motors,Chevrolet,Spark,3,Subcompact Cars,30,38,33,,G,Gasoline (Regular Unleaded Recommended),1100,1.4,Auto(AV),CVT,1,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20397,General Motors,Chevrolet,Spark,3,Subcompact Cars,29,38,33,,G,Gasoline (Regular Unleaded Recommended),1100,1.4,Manual(M5),M,5,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
21262,General Motors,Chevrolet,Spark Activ,3,Subcompact Cars,30,37,33,,G,Gasoline (Regular Unleaded Recommended),1100,1.4,Auto(AV),CVT,1,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
21263,General Motors,Chevrolet,Spark Activ,3,Subcompact Cars,29,37,32,,G,Gasoline (Regular Unleaded Recommended),1150,1.4,Manual(M5),M,5,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20757,General Motors,Chevrolet,SS,6,Large Cars,14,22,16,G,GPR,Gasoline (Premium Unleaded Required),2600,6.2,Auto(S6),SA,6,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20758,General Motors,Chevrolet,SS,6,Large Cars,14,22,17,G,GPR,Gasoline (Premium Unleaded Required),2450,6.2,Manual(M6),M,6,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
19795,General Motors,Chevrolet,Traverse AWD,33,Standard SUV 4WD,15,22,17,,G,Gasoline (Regular Unleaded Recommended),2150,3.6,Auto(A6),A,6,6,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
19793,General Motors,Chevrolet,Traverse FWD,32,Standard SUV 2WD,15,22,18,,G,Gasoline (Regular Unleaded Recommended),2050,3.6,Auto(A6),A,6,6,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20550,General Motors,Chevrolet,Trax,30,Small SUV 2WD,25,33,28,,G,Gasoline (Regular Unleaded Recommended),1300,1.4,Auto(S6),SA,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20612,General Motors,Chevrolet,Trax AWD,31,Small SUV 4WD,24,30,27,,G,Gasoline (Regular Unleaded Recommended),1350,1.4,Auto(S6),SA,6,4,Turbocharged,A,All Wheel Drive,AWD,AWD
19690,General Motors,GMC,Acadia AWD,33,Standard SUV 4WD,21,25,23,,G,Gasoline (Regular Unleaded Recommended),1600,2.5,Auto(A6),A,6,4,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
19574,General Motors,GMC,Acadia AWD,33,Standard SUV 4WD,18,25,20,,G,Gasoline (Regular Unleaded Recommended),1850,3.6,Auto(A6),A,6,6,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
19696,General Motors,GMC,Acadia FWD,32,Standard SUV 2WD,21,26,23,,G,Gasoline (Regular Unleaded Recommended),1600,2.5,Auto(A6),A,6,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
19538,General Motors,GMC,Acadia FWD,32,Standard SUV 2WD,18,25,21,,G,Gasoline (Regular Unleaded Recommended),1750,3.6,Auto(A6),A,6,6,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
19794,General Motors,GMC,Acadia Limited AWD,33,Standard SUV 4WD,15,22,17,,G,Gasoline (Regular Unleaded Recommended),2150,3.6,Auto(A6),A,6,6,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
19792,General Motors,GMC,Acadia Limited FWD,32,Standard SUV 2WD,15,22,18,,G,Gasoline (Regular Unleaded Recommended),2050,3.6,Auto(A6),A,6,6,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20043,General Motors,GMC,C15 Sierra ,12,Standard Pick-up Trucks 2WD,18,24,20,,G,Gasoline (Regular Unleaded Recommended),1850,4.3,Auto(A6),A,6,6,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20181,General Motors,GMC,C15 Sierra ,12,Standard Pick-up Trucks 2WD,16,23,19,,G,Gasoline (Regular Unleaded Recommended),1950,5.3,Auto(A6),A,6,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20165,General Motors,GMC,C15 Sierra ,12,Standard Pick-up Trucks 2WD,16,23,19,,G,Gasoline (Regular Unleaded Recommended),1950,5.3,Auto(A6),A,6,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
